timestamps,TP9,AF7,AF8,TP10,Right AUX
1659298174.455,3.906,-42.969,-55.664,19.531,0.000
1659298174.459,-0.977,-36.621,-60.547,20.996,0.000
1659298174.463,-11.719,-38.086,-64.453,10.742,0.000
1659298174.467,-13.184,-33.203,-57.617,2.930,0.000
1659298174.471,-3.418,-35.156,-55.176,11.719,0.000
1659298174.475,0.977,-43.945,-56.152,13.184,0.000
1659298174.478,-5.859,-41.016,-59.570,3.418,0.000
1659298174.482,-5.371,-42.969,-62.988,-2.930,0.000
1659298174.486,4.395,-53.223,-63.477,6.836,0.000
1659298174.490,9.277,-48.340,-67.871,23.438,0.000
1659298174.494,2.441,-38.574,-71.289,12.207,0.000
1659298174.498,7.324,-35.645,-62.500,8.301,0.000
1659298174.502,12.207,-40.527,-55.664,20.020,0.000
1659298174.506,7.812,-40.039,-65.918,17.090,0.000
1659298174.510,4.395,-34.668,-69.824,8.301,0.000
1659298174.514,3.418,-35.156,-63.965,8.789,0.000
1659298174.517,4.395,-36.621,-63.477,24.414,0.000
1659298174.521,4.883,-33.691,-68.359,22.461,0.000
1659298174.525,-3.418,-34.668,-62.012,-3.906,0.000
1659298174.529,2.441,-47.363,-53.223,2.930,0.000
1659298174.533,8.789,-48.340,-52.734,20.996,0.000
1659298174.537,14.160,-36.621,-51.270,18.555,0.000
1659298174.541,17.090,-36.621,-60.059,15.625,0.000
1659298174.545,7.812,-39.062,-72.754,16.113,0.000
1659298174.549,2.441,-39.551,-68.848,29.785,0.000
1659298174.553,3.906,-48.828,-62.500,30.762,0.000
1659298174.557,10.742,-57.617,-58.105,21.484,0.000
1659298174.560,10.742,-55.664,-57.617,9.766,0.000
1659298174.564,4.883,-47.363,-63.965,10.254,0.000
1659298174.568,4.395,-47.852,-74.219,10.254,0.000
1659298174.572,10.254,-56.641,-78.613,10.254,0.000
1659298174.576,6.348,-52.734,-73.242,6.348,0.000
1659298174.580,2.441,-41.016,-64.941,-2.930,0.000
1659298174.584,7.324,-48.340,-59.570,4.395,0.000
1659298174.588,15.137,-46.387,-55.176,20.508,0.000
1659298174.592,20.996,-25.391,-56.641,20.996,0.000
1659298174.596,22.949,-19.531,-56.152,16.602,0.000
1659298174.600,10.254,-35.156,-54.688,16.113,0.000
1659298174.603,9.766,-43.457,-59.082,28.320,0.000
1659298174.607,19.531,-36.133,-57.129,31.250,0.000
1659298174.611,13.672,-43.457,-51.758,20.020,0.000
1659298174.615,2.441,-46.387,-55.664,19.043,0.000
1659298174.619,4.395,-40.527,-60.547,34.180,0.000
1659298174.623,13.672,-40.039,-56.641,44.434,0.000
1659298174.627,6.836,-39.062,-50.293,23.438,0.000
1659298174.631,2.930,-46.875,-46.387,16.602,0.000
1659298174.635,0.488,-55.664,-47.852,28.809,0.000
1659298174.639,7.812,-48.828,-42.480,33.691,0.000
1659298174.643,9.277,-46.875,-40.527,37.598,0.000
1659298174.646,9.766,-46.875,-47.363,40.527,0.000
1659298174.650,16.602,-51.758,-42.969,34.668,0.000
1659298174.654,15.625,-57.129,-42.969,41.992,0.000
1659298174.658,12.695,-45.898,-52.246,41.992,0.000
1659298174.662,8.301,-31.738,-47.363,33.691,0.000
1659298174.666,11.230,-30.273,-43.945,41.016,0.000
1659298174.670,21.973,-36.133,-48.340,54.688,0.000
1659298174.674,27.344,-41.992,-41.992,62.988,0.000
1659298174.678,21.484,-47.852,-35.645,56.641,0.000
1659298174.682,19.531,-44.922,-41.016,37.598,0.000
1659298174.685,16.113,-38.086,-49.316,33.203,0.000
1659298174.689,6.836,-35.156,-49.805,33.203,0.000
1659298174.693,-4.883,-40.527,-61.035,16.113,0.000
1659298174.697,-10.254,-44.434,-71.777,11.230,0.000
1659298174.701,-2.441,-42.969,-76.172,16.602,0.000
1659298174.705,10.254,-46.875,-64.941,21.484,0.000
1659298174.709,6.836,-60.547,-49.805,21.973,0.000
1659298174.713,2.441,-68.848,-54.199,16.602,0.000
1659298174.717,5.371,-54.199,-56.641,17.090,0.000
1659298174.721,5.859,-50.293,-62.988,18.066,0.000
1659298174.725,-0.977,-48.340,-60.547,20.020,0.000
1659298174.728,-1.953,-45.410,-54.199,16.602,0.000
1659298174.732,2.930,-48.828,-60.059,14.648,0.000
1659298174.736,8.789,-45.898,-59.570,17.578,0.000
1659298174.740,3.418,-45.898,-53.711,28.809,0.000
1659298174.744,0.000,-44.922,-46.875,26.367,0.000
1659298174.748,8.789,-40.527,-43.457,4.883,0.000
1659298174.752,9.766,-40.527,-42.969,2.441,0.000
1659298174.756,9.766,-42.969,-41.992,15.137,0.000
1659298174.760,0.488,-45.410,-46.875,12.207,0.000
1659298174.764,-6.836,-50.293,-47.363,9.766,0.000
1659298174.767,0.488,-62.500,-47.363,10.742,0.000
1659298174.771,14.648,-53.223,-44.922,19.531,0.000
1659298174.775,12.207,-35.645,-45.410,8.789,0.000
1659298174.779,4.883,-37.109,-54.199,-14.160,0.000
1659298174.783,11.719,-41.504,-53.711,-5.371,0.000
1659298174.787,15.625,-43.457,-53.711,19.531,0.000
1659298174.791,5.371,-45.410,-58.105,21.484,0.000
1659298174.795,0.000,-52.734,-48.340,11.719,0.000
1659298174.799,4.883,-48.340,-41.504,18.555,0.000
1659298174.803,3.418,-46.387,-45.410,27.832,0.000
1659298174.807,2.441,-59.082,-47.852,30.273,0.000
1659298174.810,0.977,-52.246,-41.504,22.949,0.000
1659298174.814,-4.883,-46.387,-40.039,16.113,0.000
1659298174.818,-1.465,-54.199,-43.457,13.672,0.000
1659298174.822,12.695,-37.598,-36.621,17.578,0.000
1659298174.826,15.625,-31.738,-40.527,9.766,0.000
1659298174.830,13.672,-44.922,-53.711,4.395,0.000
1659298174.834,9.766,-40.039,-50.293,20.020,0.000
1659298174.838,2.930,-31.738,-55.176,20.020,0.000
1659298174.842,0.488,-37.109,-64.453,15.137,0.000
1659298174.846,-1.465,-43.457,-58.105,10.742,0.000
1659298174.850,-12.695,-45.410,-53.223,-0.977,0.000
1659298174.853,-5.859,-42.480,-52.734,5.859,0.000
1659298174.857,0.488,-40.527,-52.734,18.066,0.000
1659298174.861,0.977,-35.645,-45.410,16.113,0.000
1659298174.865,10.254,-36.621,-44.434,27.832,0.000
1659298174.869,13.184,-38.086,-51.270,38.086,0.000
1659298174.873,16.602,-36.133,-49.316,35.645,0.000
1659298174.877,14.160,-40.039,-36.133,35.156,0.000
1659298174.881,6.348,-50.293,-40.039,19.531,0.000
1659298174.885,9.766,-55.176,-54.199,15.625,0.000
1659298174.889,10.742,-48.828,-57.129,28.320,0.000
1659298174.892,4.395,-55.664,-57.617,29.785,0.000
1659298174.896,5.371,-67.383,-60.547,23.438,0.000
1659298174.900,10.742,-69.824,-53.711,19.531,0.000
1659298174.904,25.391,-56.641,-44.922,33.691,0.000
1659298174.908,26.367,-51.270,-45.898,26.367,0.000
1659298174.912,19.043,-53.711,-43.945,7.324,0.000
1659298174.916,21.973,-44.922,-37.109,14.160,0.000
1659298174.920,16.602,-41.504,-38.086,19.531,0.000
1659298174.924,13.672,-43.457,-34.668,23.926,0.000
1659298174.928,2.441,-47.363,-42.480,17.578,0.000
1659298174.932,2.930,-43.945,-45.410,8.301,0.000
1659298174.935,12.207,-47.852,-40.527,11.719,0.000
1659298174.939,5.371,-53.223,-41.504,26.855,0.000
1659298174.943,-4.883,-46.875,-41.992,18.555,0.000
1659298174.947,1.953,-33.691,-43.457,7.812,0.000
1659298174.951,14.160,-26.855,-41.992,26.367,0.000
1659298174.955,16.602,-31.738,-41.016,44.922,0.000
1659298174.959,15.137,-6.836,-36.621,41.504,0.000
1659298174.963,10.742,14.648,-38.086,27.832,0.000
1659298174.967,11.230,7.812,-39.551,28.809,0.000
1659298174.971,12.207,0.488,-37.598,39.551,0.000
1659298174.974,16.602,-17.090,-44.434,41.016,0.000
1659298174.978,21.973,-32.227,-46.875,27.344,0.000
1659298174.982,21.484,-25.391,-46.387,22.461,0.000
1659298174.986,18.555,-25.391,-51.270,37.598,0.000
1659298174.990,16.113,-26.367,-59.082,44.922,0.000
1659298174.994,20.020,-21.484,-59.082,29.297,0.000
1659298174.998,28.320,-23.926,-58.105,31.738,0.000
1659298175.002,27.832,-20.020,-57.129,34.668,0.000
1659298175.006,35.156,-19.531,-55.664,41.504,0.000
1659298175.010,28.809,-36.133,-64.941,44.434,0.000
1659298175.014,26.855,-29.785,-62.988,42.969,0.000
1659298175.017,33.203,-14.648,-56.641,54.199,0.000
1659298175.021,40.039,-24.414,-54.688,61.035,0.000
1659298175.025,42.480,-26.855,-52.734,59.082,0.000
1659298175.029,47.363,-26.367,-49.805,60.547,0.000
1659298175.033,41.504,-32.227,-52.734,58.105,0.000
1659298175.037,36.621,-26.855,-54.688,59.082,0.000
1659298175.041,41.504,-23.926,-51.270,63.477,0.000
1659298175.045,37.598,-30.273,-55.664,62.500,0.000
1659298175.049,34.668,-30.762,-63.477,44.434,0.000
1659298175.053,44.434,-21.973,-57.617,48.828,0.000
1659298175.057,47.363,-15.137,-50.781,70.801,0.000
1659298175.060,41.992,-8.789,-46.387,67.871,0.000
1659298175.064,43.945,-13.672,-36.133,58.594,0.000
1659298175.068,44.434,-21.973,-37.109,64.941,0.000
1659298175.072,52.734,-9.277,-26.367,86.426,0.000
1659298175.076,48.828,-4.395,-19.531,81.055,0.000
1659298175.080,38.574,-15.137,-19.043,60.059,0.000
1659298175.084,44.922,-23.438,-8.301,57.617,0.000
1659298175.088,51.270,-23.926,-17.578,61.035,0.000
1659298175.092,40.039,-16.113,-22.461,52.734,0.000
1659298175.096,35.156,-12.207,-13.184,44.922,0.000
1659298175.099,42.969,-14.648,-6.348,44.434,0.000
1659298175.103,54.199,-7.812,-4.883,59.570,0.000
1659298175.107,50.781,-7.812,-10.254,73.242,0.000
1659298175.111,37.109,-7.812,-14.648,60.547,0.000
1659298175.115,39.062,-6.348,-13.184,51.758,0.000
1659298175.119,48.340,-17.090,-9.277,62.012,0.000
1659298175.123,45.410,-26.855,-13.672,54.688,0.000
1659298175.127,29.785,-26.855,-17.090,36.133,0.000
1659298175.131,24.902,-26.855,-21.973,39.062,0.000
1659298175.135,22.949,-30.762,-29.785,48.828,0.000
1659298175.139,12.695,-37.598,-29.785,41.016,0.000
1659298175.142,11.719,-29.297,-30.273,22.461,0.000
1659298175.146,20.020,-12.695,-19.043,23.926,0.000
1659298175.150,16.113,-20.996,-13.672,25.879,0.000
1659298175.154,19.043,-31.738,-24.902,26.855,0.000
1659298175.158,30.273,-25.391,-29.297,25.391,0.000
1659298175.162,31.250,-27.832,-28.809,21.973,0.000
1659298175.166,20.508,-36.621,-34.668,20.996,0.000
1659298175.170,19.043,-33.691,-35.645,28.320,0.000
1659298175.174,24.902,-33.203,-33.691,32.715,0.000
1659298175.178,13.184,-37.109,-37.598,22.949,0.000
1659298175.182,9.277,-36.621,-35.156,20.020,0.000
1659298175.185,25.879,-36.133,-33.203,24.414,0.000
1659298175.189,34.668,-25.391,-26.855,45.410,0.000
1659298175.193,31.250,-22.461,-24.414,37.598,0.000
1659298175.197,26.855,-34.180,-34.668,26.367,0.000
1659298175.201,28.809,-41.504,-40.039,25.879,0.000
1659298175.205,31.250,-39.062,-35.645,27.832,0.000
1659298175.209,20.508,-34.668,-31.250,31.738,0.000
1659298175.213,17.090,-39.062,-33.691,23.926,0.000
1659298175.217,23.926,-43.457,-31.250,33.691,0.000
1659298175.221,33.691,-39.551,-24.414,53.711,0.000
1659298175.224,33.691,-31.738,-17.578,48.340,0.000
1659298175.228,26.367,-27.832,-21.484,33.691,0.000
1659298175.232,21.484,-29.785,-37.109,42.480,0.000
1659298175.236,29.785,-38.574,-39.551,43.457,0.000
1659298175.240,41.016,-43.457,-31.738,37.598,0.000
1659298175.244,28.809,-48.340,-33.691,24.902,0.000
1659298175.248,21.973,-44.922,-36.621,21.484,0.000
1659298175.252,21.973,-45.410,-38.086,34.180,0.000
1659298175.256,21.973,-43.945,-41.016,46.387,0.000
1659298175.260,27.344,-31.738,-35.156,33.203,0.000
1659298175.263,22.461,-27.832,-29.785,21.484,0.000
1659298175.267,14.160,-32.715,-34.180,27.344,0.000
1659298175.271,13.672,-40.039,-38.086,34.668,0.000
1659298175.275,11.230,-42.480,-33.691,27.344,0.000
1659298175.279,6.348,-45.410,-39.062,14.648,0.000
1659298175.283,8.789,-43.457,-44.434,18.066,0.000
1659298175.287,17.578,-45.898,-40.039,30.273,0.000
1659298175.291,19.043,-45.410,-36.621,30.273,0.000
1659298175.295,14.648,-35.645,-36.621,26.855,0.000
1659298175.299,16.602,-34.180,-39.062,31.738,0.000
1659298175.303,12.695,-34.180,-44.434,24.902,0.000
1659298175.306,5.859,-37.109,-42.480,22.461,0.000
1659298175.310,5.859,-36.621,-37.598,23.438,0.000
1659298175.314,13.672,-28.809,-36.133,23.926,0.000
1659298175.318,15.625,-26.855,-38.086,33.203,0.000
1659298175.322,21.973,-25.879,-40.527,37.598,0.000
1659298175.326,27.832,-33.203,-42.480,30.273,0.000
1659298175.330,20.020,-42.480,-45.898,23.926,0.000
1659298175.334,20.996,-24.414,-44.434,38.574,0.000
1659298175.338,28.809,-16.602,-36.621,55.664,0.000
1659298175.342,23.926,-20.996,-34.668,43.457,0.000
1659298175.346,20.020,-26.855,-41.992,27.832,0.000
1659298175.349,21.973,-32.715,-43.457,30.273,0.000
1659298175.353,29.785,-28.809,-37.598,37.109,0.000
1659298175.357,32.227,-25.391,-40.527,44.434,0.000
1659298175.361,22.461,-34.180,-39.062,30.273,0.000
1659298175.365,13.672,-31.250,-32.227,23.926,0.000
1659298175.369,19.043,-26.855,-34.180,41.992,0.000
1659298175.373,28.320,-21.973,-32.227,58.594,0.000
1659298175.377,20.996,-24.414,-30.273,53.223,0.000
1659298175.381,24.414,-31.250,-29.785,38.574,0.000
1659298175.385,24.414,-25.879,-34.180,38.086,0.000
1659298175.389,25.879,-30.273,-49.316,42.969,0.000
1659298175.392,18.555,-31.738,-55.664,27.832,0.000
1659298175.396,14.648,-20.020,-46.387,24.414,0.000
1659298175.400,15.625,-20.508,-43.457,34.180,0.000
1659298175.404,23.438,-27.344,-49.805,33.691,0.000
1659298175.408,25.879,-29.785,-49.805,29.785,0.000
1659298175.412,16.602,-31.738,-52.734,19.043,0.000
1659298175.416,13.184,-34.180,-54.199,12.695,0.000
1659298175.420,16.602,-41.992,-46.387,27.832,0.000
1659298175.424,16.113,-44.434,-51.758,29.297,0.000
1659298175.428,15.625,-28.809,-45.898,23.926,0.000
1659298175.431,17.090,-25.391,-42.480,28.320,0.000
1659298175.435,19.531,-31.738,-54.688,31.738,0.000
1659298175.439,18.555,-33.691,-54.199,35.156,0.000
1659298175.443,16.602,-37.109,-50.781,30.762,0.000
1659298175.447,21.973,-38.086,-49.805,22.461,0.000
1659298175.451,16.602,-39.062,-51.758,27.344,0.000
1659298175.455,16.602,-37.109,-53.223,30.762,0.000
1659298175.459,14.648,-32.715,-55.176,19.531,0.000
1659298175.463,16.602,-36.133,-58.105,22.461,0.000
1659298175.467,21.973,-42.969,-59.082,26.855,0.000
1659298175.471,25.879,-31.250,-45.898,37.109,0.000
1659298175.474,23.926,-26.367,-41.992,38.574,0.000
1659298175.478,12.207,-40.039,-47.363,22.949,0.000
1659298175.482,6.836,-47.363,-50.781,10.742,0.000
1659298175.486,18.066,-38.574,-45.898,22.461,0.000
1659298175.490,25.391,-25.879,-42.969,31.250,0.000
1659298175.494,26.367,-29.297,-46.387,19.531,0.000
1659298175.498,24.414,-43.945,-55.664,15.137,0.000
1659298175.502,24.902,-50.781,-52.734,22.949,0.000
1659298175.506,32.227,-44.434,-44.922,39.551,0.000
1659298175.510,23.926,-40.527,-45.410,40.527,0.000
1659298175.514,20.020,-27.344,-33.691,41.016,0.000
1659298175.517,19.531,-21.484,-33.691,36.133,0.000
1659298175.521,27.344,-29.785,-38.086,36.133,0.000
1659298175.525,33.203,-32.715,-29.297,41.992,0.000
1659298175.529,24.414,-29.297,-27.344,39.062,0.000
1659298175.533,21.484,-28.809,-25.879,38.574,0.000
1659298175.537,27.832,-29.297,-20.996,50.781,0.000
1659298175.541,28.809,-27.832,-24.902,50.293,0.000
1659298175.545,21.973,-20.508,-27.344,38.574,0.000
1659298175.549,20.996,-24.902,-28.320,45.410,0.000
1659298175.553,24.414,-28.809,-31.738,47.363,0.000
1659298175.557,21.484,-30.273,-29.297,38.086,0.000
1659298175.560,19.531,-27.832,-23.438,32.227,0.000
1659298175.564,16.113,-20.020,-27.344,33.203,0.000
1659298175.568,9.277,-23.926,-30.762,32.715,0.000
1659298175.572,18.555,-27.344,-33.203,29.785,0.000
1659298175.576,18.555,-29.785,-36.133,25.879,0.000
1659298175.580,8.789,-33.691,-35.156,23.926,0.000
1659298175.584,15.137,-32.227,-34.180,29.297,0.000
1659298175.588,29.785,-27.832,-34.180,41.992,0.000
1659298175.592,32.227,-34.668,-27.832,37.109,0.000
1659298175.596,23.438,-35.156,-24.414,23.438,0.000
1659298175.599,13.184,-17.578,-29.297,33.203,0.000
1659298175.603,18.066,-13.672,-31.250,42.480,0.000
1659298175.607,26.855,-14.648,-26.367,39.551,0.000
1659298175.611,21.973,-19.531,-22.461,31.250,0.000
1659298175.615,27.344,-27.344,-20.508,38.574,0.000
1659298175.619,30.762,-21.973,-18.555,43.945,0.000
1659298175.623,34.180,-22.461,-9.277,41.016,0.000
1659298175.627,25.391,-32.715,-10.742,34.668,0.000
1659298175.631,17.578,-38.574,-24.414,30.762,0.000
1659298175.635,25.879,-39.551,-24.414,26.367,0.000
1659298175.638,33.691,-34.668,-20.508,31.250,0.000
1659298175.642,29.297,-29.297,-19.531,37.109,0.000
1659298175.646,21.973,-39.551,-20.996,26.855,0.000
1659298175.650,17.578,-39.062,-16.113,24.414,0.000
1659298175.654,21.973,-29.785,-12.695,41.504,0.000
1659298175.658,16.602,-29.297,-25.879,34.180,0.000
1659298175.662,7.812,-36.133,-24.902,24.414,0.000
1659298175.666,11.230,-45.898,-16.602,24.902,0.000
1659298175.670,22.461,-38.086,-20.020,35.156,0.000
1659298175.674,27.344,-29.297,-25.391,46.387,0.000
1659298175.678,15.137,-31.738,-25.391,28.320,0.000
1659298175.681,16.602,-29.785,-16.113,23.926,0.000
1659298175.685,28.809,-38.574,-13.184,48.340,0.000
1659298175.689,31.738,-52.246,-9.277,60.059,0.000
1659298175.693,31.738,-26.855,-3.906,44.922,0.000
1659298175.697,25.879,-18.555,-12.695,25.391,0.000
1659298175.701,25.391,-31.250,-13.672,23.926,0.000
1659298175.705,36.621,-27.344,-10.254,34.668,0.000
1659298175.709,26.855,-23.926,-11.230,35.156,0.000
1659298175.713,22.949,-20.020,-10.254,31.250,0.000
1659298175.717,29.785,-18.555,-5.859,41.504,0.000
1659298175.720,31.250,-26.367,-4.395,60.059,0.000
1659298175.724,23.438,-24.414,-10.254,44.922,0.000
1659298175.728,16.113,-19.043,-13.184,26.367,0.000
1659298175.732,20.996,-35.156,-8.789,25.879,0.000
1659298175.736,28.809,-40.039,-4.883,35.156,0.000
1659298175.740,31.738,-31.250,-7.812,39.551,0.000
1659298175.744,32.715,-31.738,-9.277,30.762,0.000
1659298175.748,30.762,-38.574,-6.836,25.879,0.000
1659298175.752,27.344,-37.109,-3.906,26.367,0.000
1659298175.756,32.227,-29.785,0.000,36.133,0.000
1659298175.760,26.855,-32.715,-0.977,25.879,0.000
1659298175.763,24.414,-35.645,-8.789,35.156,0.000
1659298175.767,20.020,-37.598,-14.648,34.180,0.000
1659298175.771,21.484,-36.133,-9.766,24.902,0.000
1659298175.775,29.297,-42.969,-12.207,28.809,0.000
1659298175.779,26.855,-56.152,-15.137,25.391,0.000
1659298175.783,23.926,-48.828,-14.160,22.461,0.000
1659298175.787,30.762,-36.621,-17.578,31.738,0.000
1659298175.791,28.320,-35.156,-17.090,38.574,0.000
1659298175.795,13.672,-38.574,-19.043,30.273,0.000
1659298175.799,12.695,-39.551,-22.949,36.621,0.000
1659298175.802,15.137,-43.945,-20.508,46.875,0.000
1659298175.806,21.973,-36.621,-15.625,52.734,0.000
1659298175.810,30.273,-35.156,-13.184,45.410,0.000
1659298175.814,35.156,-37.109,-19.531,39.062,0.000
1659298175.818,39.551,-29.785,-17.090,40.039,0.000
1659298175.822,45.410,-25.391,-9.277,50.781,0.000
1659298175.826,44.922,-18.066,-11.230,48.828,0.000
1659298175.830,44.434,-11.719,-21.484,42.969,0.000
1659298175.834,44.434,-13.672,-24.414,53.711,0.000
1659298175.838,46.875,-14.648,-22.461,59.082,0.000
1659298175.842,44.434,-17.090,-27.832,53.223,0.000
1659298175.845,41.016,-15.137,-30.273,52.246,0.000
1659298175.849,32.227,-17.090,-32.227,49.805,0.000
1659298175.853,34.668,-21.484,-30.273,53.711,0.000
1659298175.857,37.109,-15.625,-24.902,51.758,0.000
1659298175.861,26.855,-10.254,-18.555,40.527,0.000
1659298175.865,28.320,-15.625,-13.672,43.457,0.000
1659298175.869,45.410,-15.625,-18.555,60.059,0.000
1659298175.873,42.969,-7.812,-20.508,57.617,0.000
1659298175.877,24.414,-5.859,-12.695,48.340,0.000
1659298175.881,23.926,-15.137,-13.672,44.922,0.000
1659298175.885,26.855,-21.484,-13.672,42.480,0.000
1659298175.888,24.902,-23.926,-16.113,39.551,0.000
1659298175.892,21.973,-10.742,-25.879,23.926,0.000
1659298175.896,24.414,-1.953,-23.926,29.785,0.000
1659298175.900,30.273,-9.277,-15.625,46.387,0.000
1659298175.904,34.180,-10.742,-11.230,46.875,0.000
1659298175.908,28.809,-8.301,-10.254,45.410,0.000
1659298175.912,29.297,-4.395,-11.719,47.363,0.000
1659298175.916,28.809,-12.207,-20.508,46.387,0.000
1659298175.920,37.598,-22.949,-24.902,53.223,0.000
1659298175.924,41.992,-37.109,-22.461,45.898,0.000
1659298175.927,29.297,-37.598,-23.438,32.715,0.000
1659298175.931,29.785,-32.715,-21.484,37.598,0.000
1659298175.935,29.297,-38.574,-19.043,46.387,0.000
1659298175.939,30.762,-33.691,-16.113,52.734,0.000
1659298175.943,23.438,-36.621,-15.137,49.316,0.000
1659298175.947,16.113,-40.039,-22.949,47.852,0.000
1659298175.951,25.391,-32.715,-21.973,52.246,0.000
1659298175.955,31.250,-26.367,-16.602,60.059,0.000
1659298175.959,22.949,-23.438,-26.367,50.293,0.000
1659298175.963,9.277,-30.273,-37.109,31.250,0.000
1659298175.967,18.555,-36.133,-25.391,39.062,0.000
1659298175.970,30.762,-30.273,-16.602,46.387,0.000
1659298175.974,19.043,-25.879,-19.531,34.668,0.000
1659298175.978,21.484,-16.602,-17.578,27.832,0.000
1659298175.982,32.227,-9.277,-16.113,34.180,0.000
1659298175.986,33.203,-17.578,-14.160,41.504,0.000
1659298175.990,30.762,-19.531,-19.531,43.945,0.000
1659298175.994,32.715,-20.508,-29.785,42.480,0.000
1659298175.998,38.086,-20.996,-28.320,40.527,0.000
1659298176.002,44.434,-20.996,-26.367,50.781,0.000
1659298176.006,41.504,-20.996,-30.273,60.059,0.000
1659298176.009,32.227,-13.184,-31.738,41.992,0.000
1659298176.013,29.297,-15.625,-31.250,31.738,0.000
1659298176.017,28.809,-28.809,-26.367,34.668,0.000
1659298176.021,33.203,-19.531,-19.043,41.992,0.000
1659298176.025,34.668,-10.742,-12.207,35.645,0.000
1659298176.029,31.738,-15.137,-5.859,32.715,0.000
1659298176.033,37.598,-19.043,-4.395,41.016,0.000
1659298176.037,45.898,-19.531,-13.184,46.387,0.000
1659298176.041,41.504,-15.625,-18.555,45.898,0.000
1659298176.045,37.598,-16.113,-17.090,33.203,0.000
1659298176.049,36.621,-22.461,-16.602,36.621,0.000
1659298176.052,37.598,-21.484,-19.531,47.363,0.000
1659298176.056,32.227,-22.949,-27.344,41.504,0.000
1659298176.060,29.297,-20.508,-25.391,32.227,0.000
1659298176.064,39.551,-15.137,-18.555,42.480,0.000
1659298176.068,38.086,-21.484,-20.508,39.551,0.000
1659298176.072,39.551,-22.949,-19.531,45.898,0.000
1659298176.076,40.039,-22.949,-7.812,56.641,0.000
1659298176.080,33.203,-28.809,-3.418,45.410,0.000
1659298176.084,38.086,-27.832,-2.441,51.758,0.000
1659298176.088,47.363,-15.625,2.930,62.012,0.000
1659298176.092,41.504,-10.742,-1.953,64.941,0.000
